State,Metro,County,County_Area
INDIANA,Nonmetropolitan,Jay,994310098
INDIANA,Nonmetropolitan,Jennings,975364388
INDIANA,Nonmetropolitan,Scott,493126045
INDIANA,Nonmetropolitan,Starke,800679814
INDIANA,Nonmetropolitan,Steuben,799729302
INDIANA,Nonmetropolitan,Wayne,1040513140
INDIANA,Nonmetropolitan,White,1308272993
KANSAS,Metropolitan,Butler,3702816810
KANSAS,Metropolitan,Geary,996272270
KANSAS,Metropolitan,Harvey,1397961184
KANSAS,Metropolitan,Jackson,1699600348
KANSAS,Metropolitan,Jefferson,1379360299
KANSAS,Metropolitan,Johnson,1226647559
KANSAS,Metropolitan,Leavenworth,1200213590
KANSAS,Metropolitan,Miami,1491519075
KANSAS,Metropolitan,Osage,1827253354
KANSAS,Metropolitan,Pottawatomie,2177623918
KANSAS,Metropolitan,Riley County Police Department,1579168236
KANSAS,Metropolitan,Sedgwick,2583469467
KANSAS,Metropolitan,Shawnee,1408986296
KANSAS,Metropolitan,Sumner,3060429574
KANSAS,Nonmetropolitan,Allen,1295763786
KANSAS,Nonmetropolitan,Anderson,1501277564
KANSAS,Nonmetropolitan,Atchison,1116736559
KANSAS,Nonmetropolitan,Bourbon,1645861890
KANSAS,Nonmetropolitan,Brown,1478550074
KANSAS,Nonmetropolitan,Cherokee,1521791027
KANSAS,Nonmetropolitan,Cheyenne,2641501921
KANSAS,Nonmetropolitan,Clark,2524300311
KANSAS,Nonmetropolitan,Clay,1671314213
KANSAS,Nonmetropolitan,Cloud,1852726650
KANSAS,Nonmetropolitan,Comanche,2041681114
KANSAS,Nonmetropolitan,Cowley,2915648163
KANSAS,Nonmetropolitan,Dickinson,2193894228
KANSAS,Nonmetropolitan,Edwards,1610699246
KANSAS,Nonmetropolitan,Ellis,2330762299
KANSAS,Nonmetropolitan,Ellsworth,1853331063
KANSAS,Nonmetropolitan,Finney,3372157849
KANSAS,Nonmetropolitan,Ford,2844508248
KANSAS,Nonmetropolitan,Franklin,1480855479
KANSAS,Nonmetropolitan,Grant,1488745972
KANSAS,Nonmetropolitan,Gray,2250356170
KANSAS,Nonmetropolitan,Greenwood,2961143633
KANSAS,Nonmetropolitan,Hamilton,2580958328
KANSAS,Nonmetropolitan,Haskell,1495770085
KANSAS,Nonmetropolitan,Kearny3,2254696663
KANSAS,Nonmetropolitan,Kingman,2236100137
KANSAS,Nonmetropolitan,Kiowa,1871627782
KANSAS,Nonmetropolitan,Labette,1671560462
KANSAS,Nonmetropolitan,Logan,2779039721
KANSAS,Nonmetropolitan,Lyon,2194985525
KANSAS,Nonmetropolitan,Marion,2445722726
KANSAS,Nonmetropolitan,Marshall,2331441887
KANSAS,Nonmetropolitan,Mitchell,1817632933
KANSAS,Nonmetropolitan,Montgomery,1666900068
KANSAS,Nonmetropolitan,Morton,1889994372
KANSAS,Nonmetropolitan,Nemaha,1858127941
KANSAS,Nonmetropolitan,Neosho,1480111173
KANSAS,Nonmetropolitan,Ness,2783562240
KANSAS,Nonmetropolitan,Norton,2274122715
KANSAS,Nonmetropolitan,Ottawa,1866683176
KANSAS,Nonmetropolitan,Pawnee,1953531648
KANSAS,Nonmetropolitan,Phillips,2294395639
KANSAS,Nonmetropolitan,Pratt,1903740948
KANSAS,Nonmetropolitan,Reno,3251786677
KANSAS,Nonmetropolitan,Republic,1857998461
KANSAS,Nonmetropolitan,Rice,1880935845
KANSAS,Nonmetropolitan,Rooks,2306454196
KANSAS,Nonmetropolitan,Rush,1858997546
KANSAS,Nonmetropolitan,Russell,2295402861
KANSAS,Nonmetropolitan,Saline,1865418118
KANSAS,Nonmetropolitan,Seward,1656693358
KANSAS,Nonmetropolitan,Sherman,2735193251
KANSAS,Nonmetropolitan,Smith,2319241776
KANSAS,Nonmetropolitan,Stafford,2051389756
KANSAS,Nonmetropolitan,Thomas,2783425128
KANSAS,Nonmetropolitan,Trego,2303727353
KANSAS,Nonmetropolitan,Washington,2317418140
KANSAS,Nonmetropolitan,Wilson,1477382268
KANSAS,Nonmetropolitan,Woodson,1289344336
KENTUCKY,Metropolitan,Allen,891838100
KENTUCKY,Metropolitan,Boone,637873416
KENTUCKY,Metropolitan,Bourbon,750439351
KENTUCKY,Metropolitan,Boyd,414054109
KENTUCKY,Metropolitan,Bracken,525033512
KENTUCKY,Metropolitan,Bullitt,769306782
KENTUCKY,Metropolitan,Butler,1103571974
KENTUCKY,Metropolitan,Campbell,391966313
KENTUCKY,Metropolitan,Campbell County Police Department,391966313
KENTUCKY,Metropolitan,Carter,1060587166
KENTUCKY,Metropolitan,Christian,1858340853
KENTUCKY,Metropolitan,Clark,653935807
KENTUCKY,Metropolitan,Daviess,1187227809
KENTUCKY,Metropolitan,Edmonson,784468300
KENTUCKY,Metropolitan,Fayette,734615998
KENTUCKY,Metropolitan,Gallatin,254700877
KENTUCKY,Metropolitan,Grant,668162503
KENTUCKY,Metropolitan,Greenup,892153269
KENTUCKY,Metropolitan,Hancock,486072096
KENTUCKY,Metropolitan,Hardin,1614569777
KENTUCKY,Metropolitan,Henderson,1130509783
KENTUCKY,Metropolitan,Henry,741500261
KENTUCKY,Metropolitan,Jefferson,985970624
KENTUCKY,Metropolitan,Jessamine,445905428
KENTUCKY,Metropolitan,Kenton,415125907
KENTUCKY,Metropolitan,Kenton County Police Department,415125907
KENTUCKY,Metropolitan,Larue,677418613
KENTUCKY,Metropolitan,McLean,654038245
KENTUCKY,Metropolitan,Meade,791045869
KENTUCKY,Metropolitan,Oldham,484947498
KENTUCKY,Metropolitan,Oldham County Police Department,484947498
KENTUCKY,Metropolitan,Pendleton,717836416
KENTUCKY,Metropolitan,Scott,729768176
KENTUCKY,Metropolitan,Shelby,983573702
KENTUCKY,Metropolitan,Spencer,483607178
KENTUCKY,Metropolitan,Trigg,1143636295
KENTUCKY,Metropolitan,Warren,1403057828
KENTUCKY,Metropolitan,Woodford,492385588
KENTUCKY,Nonmetropolitan,Adair,1049691028
KENTUCKY,Nonmetropolitan,Anderson,523492152
KENTUCKY,Nonmetropolitan,Ballard,639387454
KENTUCKY,Nonmetropolitan,Barren,1262836934
KENTUCKY,Nonmetropolitan,Bath,722081431
KENTUCKY,Nonmetropolitan,Bell,929966391
KENTUCKY,Nonmetropolitan,Boyle,467103890
KENTUCKY,Nonmetropolitan,Breathitt,1275352702
KENTUCKY,Nonmetropolitan,Breckinridge,1475790362
KENTUCKY,Nonmetropolitan,Caldwell,893002030
KENTUCKY,Nonmetropolitan,Calloway,997223465
KENTUCKY,Nonmetropolitan,Carlisle,490647249
KENTUCKY,Nonmetropolitan,Carroll,332995862
KENTUCKY,Nonmetropolitan,Casey,1150572365
KENTUCKY,Nonmetropolitan,Clay,1215472362
KENTUCKY,Nonmetropolitan,Clinton,510875184
KENTUCKY,Nonmetropolitan,Crittenden,932300422
KENTUCKY,Nonmetropolitan,Cumberland,790453198
KENTUCKY,Nonmetropolitan,Fleming,902727151
KENTUCKY,Nonmetropolitan,Floyd,1018602077
KENTUCKY,Nonmetropolitan,Franklin,538305649
KENTUCKY,Nonmetropolitan,Fulton,533359369
KENTUCKY,Nonmetropolitan,Garrard County Police Department,595952609
KENTUCKY,Nonmetropolitan,Graves,1429043027
KENTUCKY,Nonmetropolitan,Grayson,1294806961
KENTUCKY,Nonmetropolitan,Green,740863524
KENTUCKY,Nonmetropolitan,Harlan,1206496097
KENTUCKY,Nonmetropolitan,Harrison,793603110
KENTUCKY,Nonmetropolitan,Hart,1068530028
KENTUCKY,Nonmetropolitan,Hickman,627487974
KENTUCKY,Nonmetropolitan,Hopkins,1403944002
KENTUCKY,Nonmetropolitan,Jackson,894051377
KENTUCKY,Nonmetropolitan,Johnson,678485071
KENTUCKY,Nonmetropolitan,Knott,910427749
KENTUCKY,Nonmetropolitan,Knox,1000523138
KENTUCKY,Nonmetropolitan,Laurel,1124022105
KENTUCKY,Nonmetropolitan,Lawrence,1076387807
KENTUCKY,Nonmetropolitan,Lee,540942077
KENTUCKY,Nonmetropolitan,Letcher,875235570
KENTUCKY,Nonmetropolitan,Lewis,1250548669
KENTUCKY,Nonmetropolitan,Lincoln,862060072
KENTUCKY,Nonmetropolitan,Livingston,810999185
KENTUCKY,Nonmetropolitan,Logan,1430224001
KENTUCKY,Nonmetropolitan,Lyon,553848615
KENTUCKY,Nonmetropolitan,Madison3,1132729653
KENTUCKY,Nonmetropolitan,Magoffin,798866699
KENTUCKY,Nonmetropolitan,Marion,888463701
KENTUCKY,Nonmetropolitan,Marshall,780276602
KENTUCKY,Nonmetropolitan,Martin,594708799
KENTUCKY,Nonmetropolitan,Mason,621924068
KENTUCKY,Nonmetropolitan,McCracken,644244453
KENTUCKY,Nonmetropolitan,McCreary,1105416729
KENTUCKY,Nonmetropolitan,Menifee,527283187
KENTUCKY,Nonmetropolitan,Mercer,645065866
KENTUCKY,Nonmetropolitan,Metcalfe,750182263
KENTUCKY,Nonmetropolitan,Monroe,853220811
KENTUCKY,Nonmetropolitan,Montgomery,511132546
KENTUCKY,Nonmetropolitan,Morgan,987114215
KENTUCKY,Nonmetropolitan,Muhlenberg,1210451478
KENTUCKY,Nonmetropolitan,Nelson,1081354961
KENTUCKY,Nonmetropolitan,Ohio,1521059913
KENTUCKY,Nonmetropolitan,Owen,909365299
KENTUCKY,Nonmetropolitan,Perry,879807827
KENTUCKY,Nonmetropolitan,Pike,2037621826
KENTUCKY,Nonmetropolitan,Powell,463558543
KENTUCKY,Nonmetropolitan,Pulaski3,1705275220
KENTUCKY,Nonmetropolitan,Robertson,258794973
KENTUCKY,Nonmetropolitan,Rockcastle,819853857
KENTUCKY,Nonmetropolitan,Rowan,724769946
KENTUCKY,Nonmetropolitan,Russell,657060491
KENTUCKY,Nonmetropolitan,Simpson,606589170
KENTUCKY,Nonmetropolitan,Taylor,689890901
KENTUCKY,Nonmetropolitan,Todd,969956835
KENTUCKY,Nonmetropolitan,Trimble,392766459
KENTUCKY,Nonmetropolitan,Union,887992799
KENTUCKY,Nonmetropolitan,Washington,769158641
KENTUCKY,Nonmetropolitan,Wayne,1186690636
KENTUCKY,Nonmetropolitan,Webster,860132097
KENTUCKY,Nonmetropolitan,Whitley,1133976443
KENTUCKY,Nonmetropolitan,Wolfe,575419095
LOUISIANA,Metropolitan,Acadia,1696880710
LOUISIANA,Metropolitan,Ascension,751235898
LOUISIANA,Metropolitan,Assumption,877029986
LOUISIANA,Metropolitan,Bossier,2176379782
LOUISIANA,Metropolitan,Caddo,2276157693
LOUISIANA,Metropolitan,Calcasieu,2756510262
LOUISIANA,Metropolitan,De Soto,2269875385
LOUISIANA,Metropolitan,East Baton Rouge,1179330896
LOUISIANA,Metropolitan,East Feliciana,1174307241
LOUISIANA,Metropolitan,Iberville,1602243610
LOUISIANA,Metropolitan,Jefferson,765751903
LOUISIANA,Metropolitan,Lafayette,696040360
LOUISIANA,Metropolitan,Lafourche,2767030478
LOUISIANA,Metropolitan,Livingston,1678751118
LOUISIANA,Metropolitan,Morehouse,2058860091
LOUISIANA,Metropolitan,Ouachita5,1580920629
LOUISIANA,Metropolitan,Plaquemines,2021066101
LOUISIANA,Metropolitan,Pointe Coupee,1443191041
LOUISIANA,Metropolitan,St. Bernard,977751815
LOUISIANA,Metropolitan,St. Charles,719354044
LOUISIANA,Metropolitan,St. Helena,1057772583
LOUISIANA,Metropolitan,St. James,625594223
LOUISIANA,Metropolitan,St. John the Baptist,555086121
LOUISIANA,Metropolitan,St. Martin,1909381808
LOUISIANA,Metropolitan,St. Tammany,2191719306
LOUISIANA,Metropolitan,Tangipahoa,2049488101
LOUISIANA,Metropolitan,Terrebonne,3185236754
LOUISIANA,Metropolitan,Union,2271359842
LOUISIANA,Metropolitan,Vermilion,3038604863
LOUISIANA,Metropolitan,West Baton Rouge,498293887
LOUISIANA,Metropolitan,West Feliciana,1044589938
LOUISIANA,Nonmetropolitan,Allen,1973083810
LOUISIANA,Nonmetropolitan,Avoyelles,2154960192
LOUISIANA,Nonmetropolitan,Beauregard,2997555226
LOUISIANA,Nonmetropolitan,Bienville,2101207368
LOUISIANA,Nonmetropolitan,Caldwell,1371231229
LOUISIANA,Nonmetropolitan,Catahoula,1833782906
LOUISIANA,Nonmetropolitan,Claiborne,1955125377
LOUISIANA,Nonmetropolitan,Concordia,1805172278
LOUISIANA,Nonmetropolitan,Evangeline,1715558149
LOUISIANA,Nonmetropolitan,Franklin,1617667688
LOUISIANA,Nonmetropolitan,Jackson,1474195901
LOUISIANA,Nonmetropolitan,La Salle,1617925452
LOUISIANA,Nonmetropolitan,Lincoln,1221806125
LOUISIANA,Nonmetropolitan,Madison,1617200411
LOUISIANA,Nonmetropolitan,Natchitoches,3243376636
LOUISIANA,Nonmetropolitan,Red River,1007742988
LOUISIANA,Nonmetropolitan,Richland,1439329200
LOUISIANA,Nonmetropolitan,Sabine,2244636622
LOUISIANA,Nonmetropolitan,St. Landry,2392922773
LOUISIANA,Nonmetropolitan,St. Mary,1438949691
LOUISIANA,Nonmetropolitan,Vernon,3439290588
LOUISIANA,Nonmetropolitan,Washington,1734074152
LOUISIANA,Nonmetropolitan,Webster,1536337101
LOUISIANA,Nonmetropolitan,West Carroll,931478638
LOUISIANA,Nonmetropolitan,Winn,2460711980
MAINE,Metropolitan,Androscoggin,1211956216
MAINE,Metropolitan,Cumberland,2164439627
MAINE,Metropolitan,Penobscot,8798688537
MAINE,Metropolitan,Sagadahoc,657782155
MAINE,Metropolitan,York,2566813705
MAINE,Nonmetropolitan,Aroostook,17278475337
MAINE,Nonmetropolitan,Franklin,4395259492
MAINE,Nonmetropolitan,Hancock,4110632352
MAINE,Nonmetropolitan,Kennebec,2246734964
MAINE,Nonmetropolitan,Knox,945684684
MAINE,Nonmetropolitan,Lincoln,1180688991
MAINE,Nonmetropolitan,Oxford,5379210748
MAINE,Nonmetropolitan,Piscataquis,10259018201
MAINE,Nonmetropolitan,Somerset,10164033097
MAINE,Nonmetropolitan,Waldo,1890615342
MAINE,Nonmetropolitan,Washington,6637392589
MARYLAND,Metropolitan,Allegany,1093457887
MARYLAND,Metropolitan,Anne Arundel,1074287145
MARYLAND,Metropolitan,Anne Arundel County Police Department,1074287145
MARYLAND,Metropolitan,Baltimore County,1549739465
MARYLAND,Metropolitan,Baltimore County Police Department,209649200
MARYLAND,Metropolitan,Calvert,552162128
MARYLAND,Metropolitan,Carroll,1159345029
MARYLAND,Metropolitan,Cecil,896857465
MARYLAND,Metropolitan,Charles,1185699267
MARYLAND,Metropolitan,Frederick,1710605951
MARYLAND,Metropolitan,Harford,1132134727
MARYLAND,Metropolitan,Howard,649943913
MARYLAND,Metropolitan,Howard County Police Department,649943913
MARYLAND,Metropolitan,Montgomery,1277059775
MARYLAND,Metropolitan,Montgomery County Police Department,1277059775
MARYLAND,Metropolitan,Prince George's County Police Department,1250061702
MARYLAND,Metropolitan,Queen Anne's,962655539
MARYLAND,Metropolitan,Somerset,828145301
MARYLAND,Metropolitan,St. Mary's,928997941
MARYLAND,Metropolitan,Washington,1185611711
MARYLAND,Metropolitan,Wicomico,969741260
MARYLAND,Metropolitan,Worcester,1212861863
MARYLAND,Nonmetropolitan,Caroline,827350253
MARYLAND,Nonmetropolitan,Dorchester,1400550674
MARYLAND,Nonmetropolitan,Garrett,1681102438
MARYLAND,Nonmetropolitan,Kent,717516440
MARYLAND,Nonmetropolitan,Talbot,695563206
MICHIGAN,Metropolitan,Bay,1145397300
MICHIGAN,Metropolitan,Berrien,1470535560
MICHIGAN,Metropolitan,Calhoun,1829198158
MICHIGAN,Metropolitan,Clinton,1467017476
MICHIGAN,Metropolitan,Eaton,1489766542
MICHIGAN,Metropolitan,Genesee,1649727711
MICHIGAN,Metropolitan,Ingham,1440364339
MICHIGAN,Metropolitan,Ionia,1479707916
MICHIGAN,Metropolitan,Jackson,1817861892
MICHIGAN,Metropolitan,Kalamazoo,1455799921
MICHIGAN,Metropolitan,Kent,2196437063
MICHIGAN,Metropolitan,Lapeer,1669484578
MICHIGAN,Metropolitan,Livingston,1463980375
MICHIGAN,Metropolitan,Macomb,1241247601
MICHIGAN,Metropolitan,Midland,1337113497
MICHIGAN,Metropolitan,Monroe,1422800567
MICHIGAN,Metropolitan,Montcalm,1826792558
MICHIGAN,Metropolitan,Muskegon,1305064357
MICHIGAN,Metropolitan,Oakland,2246566547
MICHIGAN,Metropolitan,Ottawa,1459502408
MICHIGAN,Metropolitan,Saginaw,2073196027
MICHIGAN,Metropolitan,Shiawassee,1375178357
MICHIGAN,Metropolitan,St. Clair,1868189426
MICHIGAN,Metropolitan,Washtenaw,1828460768
MICHIGAN,Metropolitan,Wayne,1585054265
MICHIGAN,Nonmetropolitan,Alcona,1747349262
MICHIGAN,Nonmetropolitan,Alger,2369925450
MICHIGAN,Nonmetropolitan,Allegan,2137385001
MICHIGAN,Nonmetropolitan,Alpena,1481123844
MICHIGAN,Nonmetropolitan,Antrim,1231999038
MICHIGAN,Nonmetropolitan,Arenac,940624056
MICHIGAN,Nonmetropolitan,Baraga,2326913893
MICHIGAN,Nonmetropolitan,Barry,1432508482
MICHIGAN,Nonmetropolitan,Benzie,828014438
MICHIGAN,Nonmetropolitan,Branch,1311604220
MICHIGAN,Nonmetropolitan,Charlevoix,1078288789
MICHIGAN,Nonmetropolitan,Cheboygan,1852551605
MICHIGAN,Nonmetropolitan,Chippewa,4036515588
MICHIGAN,Nonmetropolitan,Clare,1461700230
MICHIGAN,Nonmetropolitan,Crawford,1441075564
MICHIGAN,Nonmetropolitan,Delta,3033137838
MICHIGAN,Nonmetropolitan,Emmet,1210868924
MICHIGAN,Nonmetropolitan,Gladwin,1299620449
MICHIGAN,Nonmetropolitan,Gogebic,2854517985
MICHIGAN,Nonmetropolitan,Grand Traverse,1202632771
MICHIGAN,Nonmetropolitan,Gratiot,1472098936
MICHIGAN,Nonmetropolitan,Hillsdale,1549207127
MICHIGAN,Nonmetropolitan,Houghton,2613558380
MICHIGAN,Nonmetropolitan,Huron,2165345386
MICHIGAN,Nonmetropolitan,Iosco,1422175727
MICHIGAN,Nonmetropolitan,Iron,3019919279
MICHIGAN,Nonmetropolitan,Isabella,1483282619
MICHIGAN,Nonmetropolitan,Kalkaska,1449729125
MICHIGAN,Nonmetropolitan,Keweenaw,1398883257
MICHIGAN,Nonmetropolitan,Lake,1470021792
MICHIGAN,Nonmetropolitan,Leelanau,899243343
MICHIGAN,Nonmetropolitan,Lenawee,1941541486
MICHIGAN,Nonmetropolitan,Luce,2328593563
MICHIGAN,Nonmetropolitan,Mackinac,2646617352
MICHIGAN,Nonmetropolitan,Manistee,1404616462
MICHIGAN,Nonmetropolitan,Marquette,4685391001
MICHIGAN,Nonmetropolitan,Mason,1281971751
MICHIGAN,Nonmetropolitan,Mecosta,1437746376
MICHIGAN,Nonmetropolitan,Menominee,2704053271
MICHIGAN,Nonmetropolitan,Missaukee,1462793644
MICHIGAN,Nonmetropolitan,Newaygo,2172732924
MICHIGAN,Nonmetropolitan,Oceana,1393655084
MICHIGAN,Nonmetropolitan,Ogemaw,1459466633
MICHIGAN,Nonmetropolitan,Ontonagon,3395416179
MICHIGAN,Nonmetropolitan,Osceola,1466674351
MICHIGAN,Nonmetropolitan,Oscoda,1465088063
MICHIGAN,Nonmetropolitan,Otsego,1333913825
MICHIGAN,Nonmetropolitan,Presque Isle,1706069997
MICHIGAN,Nonmetropolitan,Roscommon,1346526278
MICHIGAN,Nonmetropolitan,Sanilac,2493045477
MICHIGAN,Nonmetropolitan,Schoolcraft,3035145668
MICHIGAN,Nonmetropolitan,St. Joseph,1296536370
MICHIGAN,Nonmetropolitan,Tuscola,2083665459
MICHIGAN,Nonmetropolitan,Van Buren,1574182109
MICHIGAN,Nonmetropolitan,Wexford,1463148723
MINNESOTA,Metropolitan,Anoka,1092919450
MINNESOTA,Metropolitan,Benton,1057483355
MINNESOTA,Metropolitan,Blue Earth5,1936734380
MINNESOTA,Metropolitan,Carlton,2230766990
MINNESOTA,Metropolitan,Carver,917370948
MINNESOTA,Metropolitan,Chisago,1074597625
MINNESOTA,Metropolitan,Clay,2707051032
MINNESOTA,Metropolitan,Dakota,1456708511
MINNESOTA,Metropolitan,Dodge,1137724828
MINNESOTA,Metropolitan,Fillmore,2230746819
MINNESOTA,Metropolitan,Hennepin,1434458964
MINNESOTA,Metropolitan,Houston,1429786025
MINNESOTA,Metropolitan,Isanti,1128574114
MINNESOTA,Metropolitan,Lake,5462973382
MINNESOTA,Metropolitan,Le Sueur,1162049817
MINNESOTA,Metropolitan,Mille Lacs,1482415014
MINNESOTA,Metropolitan,Nicollet,1161978443
MINNESOTA,Metropolitan,Olmsted,1692581423
MINNESOTA,Metropolitan,Polk,5105054568
MINNESOTA,Metropolitan,Ramsey5,394246995
MINNESOTA,Metropolitan,Scott,922683745
MINNESOTA,Metropolitan,Sherburne,1121230376
MINNESOTA,Metropolitan,Stearns,3477861781
MINNESOTA,Metropolitan,St. Louis,16181664972
MINNESOTA,Metropolitan,Wabasha5,1354450835
MINNESOTA,Metropolitan,Washington,995612473
MINNESOTA,Metropolitan,Wright,1712292171
MINNESOTA,Nonmetropolitan,Aitkin,4718433597
MINNESOTA,Nonmetropolitan,Becker,3406054658
MINNESOTA,Nonmetropolitan,Beltrami,6487155243
MINNESOTA,Nonmetropolitan,Big Stone,1292859684
MINNESOTA,Nonmetropolitan,Brown,1582706895
MINNESOTA,Nonmetropolitan,Cass,5235592037
MINNESOTA,Nonmetropolitan,Chippewa,1505064472
MINNESOTA,Nonmetropolitan,Clearwater,2586701770
MINNESOTA,Nonmetropolitan,Cook,3761649142
MINNESOTA,Nonmetropolitan,Cottonwood,1657524495
MINNESOTA,Nonmetropolitan,Crow Wing,2585751023
MINNESOTA,Nonmetropolitan,Douglas5,1649183865
MINNESOTA,Nonmetropolitan,Faribault5,1845309110
MINNESOTA,Nonmetropolitan,Freeborn,1831823843
MINNESOTA,Nonmetropolitan,Goodhue,1960290907
MINNESOTA,Nonmetropolitan,Grant,1418785987
MINNESOTA,Nonmetropolitan,Hubbard,2398342769
MINNESOTA,Nonmetropolitan,Itasca,6908319602
MINNESOTA,Nonmetropolitan,Jackson,1820689416
MINNESOTA,Nonmetropolitan,Kanabec,1351000098
MINNESOTA,Nonmetropolitan,Kandiyohi,2065234175
MINNESOTA,Nonmetropolitan,Kittson,2845915561
MINNESOTA,Nonmetropolitan,Koochiching,8039869545
MINNESOTA,Nonmetropolitan,Lac qui Parle,1981394517
MINNESOTA,Nonmetropolitan,Lake of the Woods,3361462402
MINNESOTA,Nonmetropolitan,Lincoln,1390257747
MINNESOTA,Nonmetropolitan,Lyon,1850315129
MINNESOTA,Nonmetropolitan,Mahnomen,1444868073
MINNESOTA,Nonmetropolitan,Marshall,4597384466
MINNESOTA,Nonmetropolitan,Martin5,1844928054
MINNESOTA,Nonmetropolitan,McLeod,1272941861
MINNESOTA,Nonmetropolitan,Meeker,1574889102
MINNESOTA,Nonmetropolitan,Morrison,2913980720
MINNESOTA,Nonmetropolitan,Mower,1842332264
MINNESOTA,Nonmetropolitan,Murray,1825063790
MINNESOTA,Nonmetropolitan,Nobles,1852084984
MINNESOTA,Nonmetropolitan,Norman,2260512791
MINNESOTA,Nonmetropolitan,Otter Tail,5107063593
MINNESOTA,Nonmetropolitan,Pennington,1596928760
MINNESOTA,Nonmetropolitan,Pine,3655220987
MINNESOTA,Nonmetropolitan,Pipestone,1204488112
MINNESOTA,Nonmetropolitan,Pope,1734134606
MINNESOTA,Nonmetropolitan,Red Lake,1119929323
MINNESOTA,Nonmetropolitan,Redwood,2275493333
MINNESOTA,Nonmetropolitan,Renville,2545744686
MINNESOTA,Nonmetropolitan,Rice,1284215164
MINNESOTA,Nonmetropolitan,Rock,1249560755
MINNESOTA,Nonmetropolitan,Roseau,4329471925
MINNESOTA,Nonmetropolitan,Sibley,1525073951
MINNESOTA,Nonmetropolitan,Steele,1112775685
MINNESOTA,Nonmetropolitan,Stevens,1459744436
MINNESOTA,Nonmetropolitan,Swift,1921871297
MINNESOTA,Nonmetropolitan,Todd,2447446073
MINNESOTA,Nonmetropolitan,Traverse,1486320975
MINNESOTA,Nonmetropolitan,Wadena5,1388950411
MINNESOTA,Nonmetropolitan,Waseca5,1096505107
MINNESOTA,Nonmetropolitan,Watonwan,1126526388
MINNESOTA,Nonmetropolitan,Wilkin,1945079891
MINNESOTA,Nonmetropolitan,Winona,1621638202
MINNESOTA,Nonmetropolitan,Yellow Medicine,1966062958
MISSISSIPPI,Metropolitan,Hancock,1227560680
MISSISSIPPI,Metropolitan,Harrison,1485725579
MISSISSIPPI,Metropolitan,Hinds,2252697076
MISSISSIPPI,Metropolitan,Lamar,1286381287
MISSISSIPPI,Metropolitan,Rankin,2008615552
MISSISSIPPI,Metropolitan,Stone,1153800123
MISSISSIPPI,Metropolitan,Tunica7,1177611242
MISSISSIPPI,Nonmetropolitan,Claiborne,1262400019
MISSISSIPPI,Nonmetropolitan,Greene,1845978522
MISSISSIPPI,Nonmetropolitan,Kemper,1984403109
MISSISSIPPI,Nonmetropolitan,Lauderdale,1822458570
MISSISSIPPI,Nonmetropolitan,Lincoln,1518074192
MISSISSIPPI,Nonmetropolitan,Oktibbeha7,1186831624
MISSISSIPPI,Nonmetropolitan,Panola,1774595247
MISSOURI,Metropolitan,Andrew,1120510502
MISSOURI,Metropolitan,Bollinger,1600363403
MISSOURI,Metropolitan,Boone,1775561240
MISSOURI,Metropolitan,Buchanan5,1057347770
MISSOURI,Metropolitan,Caldwell8,1104350538
MISSOURI,Metropolitan,Callaway,2161515126
MISSOURI,Metropolitan,Cape Girardeau,1498398269
MISSOURI,Metropolitan,Cass,1804223330
MISSOURI,Metropolitan,Christian,1457242845
MISSOURI,Metropolitan,Clay,1029948190
MISSOURI,Metropolitan,Clinton,1085094840
MISSOURI,Metropolitan,Cole,1014006926
MISSOURI,Metropolitan,Cooper,1462703858
MISSOURI,Metropolitan,Dallas,1401057565
MISSOURI,Metropolitan,DeKalb,1091311297
MISSOURI,Metropolitan,Franklin5,2389887656
MISSOURI,Metropolitan,Greene,1749081115
MISSOURI,Metropolitan,Howard,1201210650
MISSOURI,Metropolitan,Jackson,1565689830
MISSOURI,Metropolitan,Jasper,1653724865
MISSOURI,Metropolitan,Jefferson,1700345322
MISSOURI,Metropolitan,Lafayette,1627633788
MISSOURI,Metropolitan,Lincoln3,1622787226
MISSOURI,Metropolitan,Newton,1618104248
MISSOURI,Metropolitan,Osage,1571034362
MISSOURI,Metropolitan,Platte,1087240593
MISSOURI,Metropolitan,Polk,1646006162
MISSOURI,Metropolitan,St. Charles,1451634961
MISSOURI,Metropolitan,St. Charles County Police Department,1451634961
MISSOURI,Metropolitan,St. Louis County Police Department,159915148
MISSOURI,Metropolitan,Warren,1110085394
MISSOURI,Metropolitan,Webster,1534730255
MISSOURI,Nonmetropolitan,Adair,1469362056
MISSOURI,Nonmetropolitan,Atchison,1417462632
MISSOURI,Nonmetropolitan,Audrain,1792888796
MISSOURI,Nonmetropolitan,Barry,2015668636
MISSOURI,Nonmetropolitan,Benton,1823460488
MISSOURI,Nonmetropolitan,Butler,1799186752
MISSOURI,Nonmetropolitan,Camden,1699106463
MISSOURI,Nonmetropolitan,Carroll,1799061893
MISSOURI,Nonmetropolitan,Carter,1314052416
MISSOURI,Nonmetropolitan,Cedar,1228905201
MISSOURI,Nonmetropolitan,Clark,1306924729
MISSOURI,Nonmetropolitan,Crawford,1923005924
MISSOURI,Nonmetropolitan,Daviess,1458906359
MISSOURI,Nonmetropolitan,Dent,1949641179
MISSOURI,Nonmetropolitan,Douglas,2107274068
MISSOURI,Nonmetropolitan,Dunklin,1401444949
MISSOURI,Nonmetropolitan,Gasconade,1344216314
MISSOURI,Nonmetropolitan,Gentry,1272776755
